,calories,protein,fat,sodium,rating
16185,129.0,4.0,4.0,1455.0,5.0
16186,498.0,22.0,43.0,518.0,4.375
16187,637.0,9.0,48.0,1037.0,5.0
16188,557.0,16.0,26.0,58.0,5.0
16190,425.0,49.0,20.0,132025.0,4.375
16191,375.0,4.0,21.0,305.0,3.75
16193,279.0,3.0,1.0,18.0,5.0
16194,402.0,10.0,32.0,843.0,5.0
16196,500.0,46.0,34.0,138.0,3.75
16197,558.0,5.0,25.0,299.0,4.375
16198,706.0,25.0,44.0,746.0,3.75
16199,239.0,2.0,17.0,112.0,4.375
16200,375.0,38.0,20.0,266.0,3.75
16201,303.0,11.0,18.0,357.0,0.0
16202,222.0,2.0,14.0,119.0,4.375
16203,598.0,38.0,31.0,100.0,4.375
16205,716.0,9.0,53.0,277.0,5.0
16206,782.0,62.0,56.0,550.0,4.375
16207,159.0,5.0,12.0,109.0,4.375
16210,474.0,29.0,32.0,751.0,3.125
16211,1279.0,50.0,92.0,1215.0,4.375
16212,445.0,7.0,30.0,530.0,3.75
16213,932.0,7.0,75.0,137.0,3.75
16214,186.0,3.0,15.0,206.0,3.125
16215,200.0,2.0,2.0,2.0,4.375
16216,305.0,6.0,20.0,449.0,3.75
16217,252.0,10.0,16.0,322.0,3.75
16218,341.0,18.0,27.0,543.0,3.75
16219,290.0,43.0,8.0,1039.0,0.0
16220,307.0,2.0,0.0,493.0,3.125
16221,346.0,4.0,11.0,128.0,4.375
16222,510.0,8.0,20.0,207.0,4.375
16223,716.0,46.0,52.0,437.0,4.375
16224,411.0,23.0,28.0,1544.0,3.75
16225,1188.0,97.0,76.0,499.0,4.375
16228,299.0,4.0,23.0,113.0,3.75
16229,455.0,13.0,27.0,775.0,4.375
16233,536.0,10.0,54.0,151.0,4.375
16234,661.0,16.0,60.0,482.0,4.375
16236,163.0,0.0,0.0,4.0,1.25
16239,942.0,69.0,60.0,1117.0,5.0
16240,395.0,63.0,12.0,219.0,3.75
16243,201.0,6.0,14.0,149.0,3.125
16247,119.0,17.0,5.0,149.0,0.0
16250,385.0,55.0,14.0,269.0,3.75
16251,268.0,4.0,15.0,75.0,4.375
16254,203.0,14.0,11.0,480.0,3.75
16255,1696.0,14.0,73.0,1212.0,4.375
16256,654.0,13.0,45.0,391.0,3.75
16259,185.0,6.0,8.0,31.0,5.0
16263,273.0,2.0,15.0,160.0,0.0
16264,311.0,12.0,29.0,262.0,5.0
16266,600.0,40.0,31.0,917.0,4.375
16267,502.0,0.0,55.0,653.0,5.0
16269,152.0,0.0,17.0,144.0,4.375
16270,301.0,13.0,19.0,559.0,4.375
16272,321.0,28.0,23.0,71.0,3.125
16274,337.0,3.0,13.0,52.0,3.75
16275,324.0,12.0,7.0,786.0,4.375
16279,124.0,6.0,8.0,123.0,4.375
16280,151.0,0.0,16.0,17.0,1.25
16281,139.0,3.0,4.0,12.0,0.0
16284,230.0,3.0,16.0,100.0,4.375
16285,174.0,19.0,5.0,142.0,1.25
16287,691.0,28.0,19.0,342.0,4.375
16290,240.0,1.0,0.0,11.0,4.375
16291,761.0,10.0,55.0,1063.0,3.75
16293,1334.0,103.0,78.0,551.0,5.0
16294,1322.0,15.0,82.0,720.0,4.375
16295,161.0,3.0,13.0,61.0,0.0
16296,395.0,19.0,28.0,1592.0,4.375
16297,283.0,19.0,13.0,2335.0,3.75
16298,361.0,10.0,11.0,98.0,3.75
16301,210.0,3.0,1.0,10.0,5.0
16302,242.0,0.0,0.0,35.0,5.0
16303,174.0,2.0,19.0,197.0,4.375
16304,641.0,45.0,47.0,202.0,3.75
16305,396.0,31.0,28.0,694.0,3.75
16307,252.0,7.0,14.0,130.0,4.375
16308,427.0,4.0,25.0,310.0,0.0
16309,440.0,35.0,18.0,645.0,3.125
16310,203.0,14.0,11.0,480.0,3.75
16311,513.0,18.0,35.0,156.0,2.5
16312,233.0,25.0,11.0,143.0,3.75
16313,299.0,11.0,14.0,282.0,4.375
16316,1275.0,110.0,89.0,1341.0,4.375
16317,178.0,4.0,15.0,590.0,0.0
16319,515.0,29.0,38.0,402.0,5.0
16320,299.0,5.0,14.0,730.0,0.0
16321,939.0,82.0,62.0,431.0,3.75
16322,216.0,1.0,24.0,252.0,5.0
16323,613.0,38.0,26.0,1055.0,4.375
16324,512.0,25.0,42.0,168.0,4.375
16325,532.0,51.0,28.0,203.0,3.125
16326,181.0,4.0,7.0,271.0,4.375
16327,286.0,15.0,25.0,533.0,4.375
16329,430.0,10.0,38.0,764.0,4.375
16330,416.0,19.0,19.0,647.0,4.375
16332,180.0,4.0,15.0,13.0,5.0
16333,347.0,6.0,18.0,293.0,4.375
16334,453.0,16.0,8.0,1307.0,3.125
16336,411.0,6.0,32.0,685.0,3.75
16337,118.0,0.0,0.0,1.0,0.0
16338,164.0,2.0,14.0,198.0,5.0
16339,318.0,1.0,1.0,20.0,0.0
16343,420.0,27.0,14.0,79.0,4.375
16344,380.0,14.0,20.0,313.0,4.375
16345,334.0,25.0,16.0,732.0,4.375
16346,276.0,7.0,20.0,459.0,5.0
16348,1841.0,114.0,127.0,3990.0,4.375
16349,307.0,19.0,18.0,686.0,4.375
16350,1124.0,75.0,87.0,540.0,4.375
16353,303.0,7.0,13.0,284.0,5.0
16355,361.0,12.0,17.0,290.0,4.375
16357,304.0,14.0,18.0,400.0,3.75
16358,487.0,19.0,24.0,1465.0,3.75
16359,306.0,0.0,0.0,7.0,3.75
16360,198.0,19.0,8.0,1033.0,4.375
16363,357.0,7.0,21.0,223.0,3.75
16364,205.0,0.0,0.0,7.0,5.0
16366,1101.0,88.0,72.0,2078.0,4.375
16367,305.0,28.0,17.0,804.0,4.375
16368,359.0,14.0,12.0,413.0,4.375
16370,166.0,0.0,0.0,1.0,3.75
16371,510.0,53.0,30.0,162.0,3.75
16372,438.0,13.0,14.0,272.0,3.75
16373,706.0,62.0,30.0,11670.0,0.0
16374,315.0,24.0,19.0,1390.0,3.75
16375,472.0,15.0,32.0,328.0,0.0
16376,284.0,2.0,22.0,20.0,4.375
16377,390.0,9.0,17.0,403.0,1.25
16378,408.0,45.0,22.0,193.0,4.375
16379,689.0,38.0,35.0,1495.0,3.75
16380,695.0,59.0,35.0,506.0,5.0
16381,216.0,1.0,9.0,10.0,5.0
16382,315.0,7.0,17.0,105.0,5.0
16383,923.0,41.0,60.0,294.0,5.0
16384,968.0,23.0,61.0,339.0,3.125
16386,191.0,8.0,12.0,163.0,4.375
16387,805.0,8.0,16.0,160.0,4.375
16388,732.0,37.0,47.0,1103.0,3.75
16392,1290.0,162.0,63.0,1190.0,5.0
16393,270.0,0.0,0.0,10.0,4.375
16394,601.0,28.0,50.0,34.0,2.5
16395,330.0,4.0,26.0,60.0,3.75
16396,346.0,5.0,25.0,1795.0,3.75
16397,367.0,7.0,13.0,109.0,4.375
16398,314.0,7.0,23.0,45.0,4.375
16399,257.0,7.0,22.0,324.0,3.75
16400,654.0,28.0,27.0,179.0,4.375
16401,1170.0,47.0,96.0,520.0,3.75
16402,564.0,16.0,52.0,718.0,3.75
16405,112.0,2.0,0.0,29.0,0.0
16407,1435.0,19.0,95.0,1227.0,4.375
16408,230.0,7.0,10.0,446.0,4.375
16409,499.0,9.0,47.0,71.0,4.375
16411,499.0,34.0,26.0,820.0,3.125
16412,268.0,6.0,11.0,65.0,3.75
16413,481.0,20.0,22.0,608.0,3.75
16414,458.0,49.0,24.0,231.0,3.75
16415,160.0,1.0,15.0,374.0,3.125
16416,150.0,1.0,0.0,2.0,3.75
16417,1596.0,115.0,60.0,3773.0,4.375
16418,239.0,7.0,13.0,323.0,5.0
16419,972.0,48.0,63.0,2798.0,4.375
16421,253.0,8.0,23.0,327.0,3.75
16423,158.0,6.0,9.0,179.0,3.75
16424,499.0,25.0,33.0,984.0,4.375
16426,567.0,27.0,34.0,870.0,4.375
16428,332.0,6.0,24.0,39.0,5.0
16429,116.0,3.0,9.0,533.0,3.75
16431,625.0,6.0,22.0,370.0,3.75
16432,359.0,3.0,8.0,15.0,3.75
16433,168.0,4.0,14.0,270.0,4.375
16435,540.0,13.0,27.0,23.0,3.75
16437,254.0,4.0,16.0,110.0,5.0
16438,258.0,9.0,8.0,859.0,4.375
16439,286.0,5.0,22.0,178.0,4.375
16440,345.0,5.0,15.0,91.0,4.375
16441,391.0,1.0,42.0,273.0,3.75
16442,466.0,6.0,24.0,175.0,4.375
16443,308.0,15.0,24.0,638.0,2.5
16445,541.0,5.0,37.0,64.0,4.375
16448,936.0,50.0,68.0,1420.0,0.0
16449,982.0,76.0,66.0,4584.0,4.375
16450,438.0,6.0,15.0,118.0,3.75
16451,308.0,4.0,16.0,52.0,3.75
16452,306.0,10.0,10.0,180.0,3.75
16453,253.0,11.0,6.0,515.0,3.75
16454,407.0,13.0,26.0,481.0,5.0
16455,272.0,0.0,9.0,122.0,3.75
16457,323.0,14.0,28.0,806.0,3.125
16458,570.0,56.0,35.0,123.0,3.125
16459,455.0,26.0,14.0,1335.0,4.375
16461,472.0,5.0,28.0,196.0,3.75
16462,359.0,8.0,33.0,338.0,5.0
16463,646.0,27.0,24.0,348.0,3.75
16464,395.0,18.0,26.0,870.0,3.75
16465,148.0,7.0,3.0,254.0,3.75
16466,280.0,13.0,3.0,109.0,4.375
16468,118.0,4.0,9.0,262.0,3.75
16469,814.0,69.0,56.0,1453.0,4.375
16470,1020.0,37.0,95.0,144.0,4.375
16471,177.0,12.0,14.0,588.0,5.0
16473,550.0,18.0,26.0,3128.0,3.75
16474,1198.0,82.0,79.0,302.0,4.375
16475,1234.0,67.0,23.0,1269.0,4.375
16476,234.0,14.0,5.0,1468.0,4.375
16477,396.0,33.0,3.0,437.0,5.0
16479,606.0,7.0,30.0,425.0,4.375
16480,109.0,2.0,6.0,663.0,3.75
16481,950.0,68.0,65.0,896.0,4.375
16484,796.0,8.0,75.0,71.0,5.0
16485,587.0,5.0,19.0,375.0,4.375
16487,711.0,99.0,31.0,515.0,4.375
16488,719.0,42.0,61.0,891.0,4.375
16490,437.0,70.0,8.0,1957.0,4.375
16491,572.0,24.0,26.0,428.0,3.75
16492,293.0,9.0,14.0,250.0,4.375
16494,593.0,11.0,60.0,609.0,3.125
16498,161.0,6.0,2.0,316.0,4.375
16499,149.0,4.0,8.0,152.0,3.75
16500,270.0,3.0,24.0,799.0,4.375
16501,298.0,4.0,20.0,61.0,4.375
16502,366.0,10.0,17.0,922.0,4.375
16503,222.0,14.0,12.0,9465.0,0.0
16504,1046.0,75.0,79.0,384.0,3.75
16506,416.0,28.0,24.0,252.0,4.375
16507,176.0,3.0,6.0,645.0,4.375
16508,362.0,33.0,24.0,693.0,3.125
16509,289.0,1.0,0.0,12.0,4.375
16510,1465.0,92.0,101.0,1351.0,3.75
16513,172.0,3.0,16.0,168.0,4.375
16514,118.0,1.0,0.0,20.0,0.0
16515,258.0,10.0,13.0,932.0,3.75
16517,304.0,8.0,13.0,562.0,4.375
16518,324.0,11.0,19.0,618.0,3.75
16519,603.0,17.0,41.0,630.0,4.375
16520,363.0,2.0,1.0,11.0,5.0
16523,197.0,3.0,14.0,19.0,3.75
16524,300.0,34.0,14.0,719.0,4.375
16525,393.0,8.0,4.0,634.0,4.375
16526,729.0,59.0,49.0,256.0,4.375
16527,426.0,5.0,24.0,311.0,3.75
16528,245.0,3.0,7.0,6.0,3.125
16529,269.0,36.0,5.0,154.0,3.75
16532,121.0,1.0,9.0,7.0,3.75
16533,303.0,22.0,16.0,844.0,4.375
16535,895.0,56.0,68.0,1310.0,4.375
16536,366.0,4.0,1.0,11.0,0.0
16537,490.0,51.0,28.0,1101.0,3.75
16538,671.0,35.0,17.0,634.0,3.75
16539,190.0,4.0,12.0,225.0,3.125
16540,488.0,47.0,22.0,1354.0,4.375
16541,113.0,12.0,6.0,597.0,4.375
16542,293.0,6.0,18.0,156.0,4.375
16543,291.0,4.0,14.0,32.0,4.375
16544,341.0,7.0,12.0,116.0,3.75
16546,621.0,6.0,47.0,61.0,4.375
16547,224.0,5.0,15.0,218.0,4.375
16548,303.0,9.0,8.0,357.0,4.375
16549,413.0,9.0,15.0,322.0,4.375
16551,404.0,4.0,17.0,57.0,3.75
16555,233.0,3.0,20.0,212.0,3.75
16556,377.0,7.0,25.0,202.0,3.125
16558,447.0,7.0,27.0,35.0,4.375
16561,357.0,5.0,17.0,188.0,4.375
16563,219.0,6.0,10.0,184.0,0.0
16564,295.0,6.0,10.0,503.0,3.125
16566,192.0,4.0,0.0,59.0,5.0
16567,480.0,30.0,23.0,405.0,3.75
16568,277.0,3.0,12.0,174.0,4.375
16570,206.0,1.0,0.0,34.0,4.375
16571,205.0,0.0,0.0,2.0,5.0
16572,705.0,36.0,61.0,106.0,4.375
16576,336.0,37.0,18.0,277.0,3.75
16577,776.0,44.0,46.0,2190.0,4.375
16578,356.0,4.0,14.0,249.0,4.375
16579,800.0,58.0,35.0,1365.0,4.375
16580,520.0,1.0,45.0,26.0,5.0
16584,349.0,37.0,17.0,977.0,3.75
16585,327.0,1.0,0.0,5.0,5.0
16587,146.0,6.0,5.0,235.0,4.375
16588,252.0,7.0,14.0,64.0,0.0
16589,530.0,28.0,45.0,402.0,4.375
16590,1002.0,76.0,70.0,1446.0,4.375
16591,150.0,1.0,0.0,12.0,5.0
16592,418.0,27.0,19.0,1846.0,4.375
16593,218.0,1.0,18.0,26.0,4.375
16594,433.0,15.0,21.0,538.0,3.75
16596,304.0,8.0,25.0,504.0,0.0
16598,276.0,4.0,19.0,51.0,4.375
16599,494.0,26.0,19.0,438.0,4.375
16601,259.0,13.0,22.0,491.0,3.75
16602,549.0,30.0,43.0,1321.0,3.75
16603,219.0,2.0,1.0,3.0,0.0
16604,982.0,38.0,76.0,632.0,4.375
16605,456.0,10.0,36.0,366.0,4.375
16606,255.0,2.0,20.0,22.0,5.0
16607,170.0,0.0,0.0,8.0,5.0
16608,293.0,2.0,23.0,140.0,5.0
16612,134.0,2.0,9.0,49.0,2.5
16615,451.0,32.0,23.0,1021.0,5.0
16616,1404.0,62.0,93.0,1712.0,4.375
16619,240.0,1.0,0.0,26.0,5.0
16620,237.0,6.0,5.0,450.0,3.75
16621,515.0,19.0,37.0,1068.0,3.75
16622,464.0,38.0,19.0,923.0,4.375
16624,368.0,26.0,22.0,1146.0,4.375
16625,293.0,7.0,15.0,565.0,5.0
16626,154.0,1.0,7.0,590.0,4.375
16627,248.0,3.0,13.0,35.0,3.75
16628,304.0,14.0,10.0,424.0,4.375
16629,363.0,15.0,23.0,382.0,3.75
16630,375.0,4.0,21.0,305.0,3.75
16631,555.0,13.0,43.0,394.0,4.375
16636,1902.0,69.0,166.0,704.0,4.375
16637,357.0,5.0,12.0,302.0,4.375
16638,708.0,3.0,2.0,30.0,5.0
16640,341.0,5.0,14.0,151.0,4.375
16641,286.0,6.0,13.0,241.0,4.375
16642,484.0,18.0,31.0,2724.0,5.0
16643,376.0,5.0,21.0,1049.0,5.0
16646,479.0,1.0,9.0,14.0,5.0
16647,325.0,26.0,19.0,177.0,3.75
16648,864.0,7.0,75.0,130.0,3.75
16649,117.0,4.0,8.0,162.0,5.0
16650,134.0,0.0,0.0,1.0,3.75
16651,294.0,20.0,18.0,271.0,5.0
16652,262.0,7.0,18.0,321.0,4.375
16655,348.0,1.0,37.0,365.0,5.0
16656,957.0,76.0,61.0,531.0,4.375
16657,613.0,47.0,45.0,256.0,3.75
16659,260.0,7.0,18.0,293.0,4.375
16660,386.0,8.0,3.0,336.0,4.375
16661,231.0,2.0,12.0,36.0,3.75
16662,331.0,7.0,16.0,14.0,4.375
16664,731.0,32.0,65.0,109.0,3.125
16665,403.0,42.0,15.0,151.0,4.375
16666,480.0,5.0,34.0,11.0,4.375
16667,882.0,29.0,80.0,1558.0,4.375
16668,277.0,6.0,25.0,333.0,4.375
16670,153.0,12.0,8.0,40.0,3.75
16671,455.0,20.0,35.0,72.0,3.125
16672,1234.0,131.0,74.0,67253.0,3.75
16675,355.0,4.0,21.0,232.0,4.375
16678,271.0,12.0,16.0,265.0,3.75
16679,122.0,4.0,8.0,32.0,3.75
16681,974.0,55.0,69.0,657.0,5.0
16682,472.0,15.0,25.0,1318.0,5.0
16684,141.0,4.0,12.0,13.0,4.375
16685,338.0,2.0,1.0,33.0,4.375
16686,278.0,1.0,0.0,2.0,4.375
16687,346.0,4.0,17.0,23.0,4.375
16688,298.0,11.0,21.0,715.0,3.75
16691,695.0,13.0,66.0,855.0,3.75
16692,714.0,53.0,41.0,979.0,4.375
16698,484.0,17.0,42.0,837.0,5.0
16699,233.0,1.0,10.0,28.0,4.375
16700,411.0,23.0,5.0,1257.0,3.75
16701,119.0,4.0,5.0,403.0,3.75
16702,1846.0,135.0,136.0,906.0,3.125
16703,468.0,25.0,22.0,630.0,3.125
16707,153.0,7.0,14.0,35.0,0.0
16708,1209.0,9.0,21.0,360.0,4.375
16709,466.0,5.0,29.0,155.0,3.75
16710,319.0,6.0,19.0,118.0,5.0
16712,364.0,1.0,1.0,13.0,4.375
16714,277.0,13.0,21.0,412.0,4.375
16715,195.0,0.0,0.0,15.0,0.0
16716,114.0,4.0,6.0,66.0,0.0
16718,199.0,0.0,5.0,11.0,5.0
16720,708.0,41.0,31.0,1004.0,3.75
16721,313.0,7.0,29.0,52.0,3.75
16723,477.0,14.0,13.0,526.0,3.75
16724,437.0,3.0,9.0,66.0,4.375
16727,1058.0,45.0,55.0,2161.0,3.75
16728,274.0,10.0,0.0,28.0,4.375
16729,144.0,9.0,10.0,779.0,3.125
16730,262.0,1.0,9.0,13.0,3.75
16731,422.0,22.0,31.0,103.0,3.75
16732,285.0,5.0,6.0,512.0,3.75
16735,1345.0,142.0,82.0,458.0,3.125
16736,868.0,53.0,61.0,514.0,4.375
16737,611.0,7.0,27.0,142.0,3.75
16738,303.0,5.0,5.0,88.0,3.75
16739,201.0,9.0,16.0,287.0,3.75
16740,283.0,7.0,20.0,385.0,4.375
16741,454.0,17.0,30.0,514.0,4.375
16742,218.0,6.0,17.0,95.0,3.75
16744,303.0,1.0,33.0,237.0,5.0
16745,409.0,16.0,19.0,404.0,3.125
16746,472.0,42.0,25.0,262.0,4.375
16747,136.0,2.0,7.0,605.0,1.25
16748,512.0,14.0,26.0,895.0,5.0
16751,320.0,5.0,20.0,50.0,4.375
16756,646.0,15.0,41.0,467.0,3.125
16757,1575.0,253.0,41.0,2110.0,4.375
16758,302.0,27.0,16.0,555.0,1.875
16761,225.0,5.0,8.0,362.0,3.75
16762,398.0,11.0,1.0,561.0,0.0
16763,221.0,8.0,19.0,196.0,3.75
16765,1068.0,50.0,93.0,560.0,4.375
16769,409.0,5.0,17.0,359.0,5.0
16770,390.0,14.0,20.0,593.0,4.375
16772,1246.0,11.0,114.0,234.0,5.0
16773,616.0,41.0,39.0,98.0,3.75
16774,198.0,4.0,1.0,1903.0,4.375
16775,219.0,3.0,12.0,81.0,3.125
16776,606.0,21.0,31.0,785.0,3.75
16778,726.0,43.0,49.0,723.0,3.75
16780,344.0,7.0,12.0,64.0,3.75
16781,186.0,2.0,12.0,47.0,4.375
16782,304.0,6.0,20.0,118.0,5.0
16783,539.0,5.0,26.0,76.0,4.375
16784,125.0,4.0,6.0,22.0,3.75
16785,252.0,4.0,16.0,173.0,3.75
16786,521.0,19.0,6.0,1136.0,3.75
16788,102.0,3.0,8.0,43.0,3.125
16790,745.0,44.0,44.0,898.0,3.75
16791,240.0,17.0,16.0,219.0,3.125
16792,117.0,2.0,2.0,142.0,3.125
16793,276.0,16.0,16.0,822.0,4.375
16794,606.0,16.0,24.0,530.0,4.375
16795,387.0,5.0,22.0,150.0,4.375
16796,415.0,1.0,44.0,768.0,5.0
16797,324.0,4.0,1.0,1412.0,0.0
16798,242.0,9.0,15.0,62.0,4.375
16799,675.0,45.0,45.0,3715.0,4.375
16800,152.0,2.0,12.0,591.0,5.0
16802,102.0,2.0,7.0,237.0,4.375
16803,117.0,0.0,0.0,1.0,0.0
16804,1435.0,19.0,131.0,1776.0,4.375
16805,560.0,19.0,51.0,94.0,3.75
16806,354.0,2.0,1.0,62.0,1.25
16807,135.0,5.0,7.0,95.0,4.375
16809,461.0,74.0,10.0,1772.0,5.0
16810,204.0,4.0,15.0,19.0,3.75
16812,1103.0,61.0,80.0,395.0,4.375
16813,488.0,10.0,16.0,344.0,0.0
16814,229.0,2.0,19.0,191.0,4.375
16815,128.0,0.0,0.0,1.0,5.0
16816,1056.0,78.0,79.0,753.0,4.375
16817,514.0,32.0,26.0,465.0,3.75
16818,502.0,27.0,31.0,859.0,3.75
16819,330.0,3.0,9.0,113.0,3.75
16822,528.0,5.0,12.0,43.0,3.75
16823,397.0,50.0,16.0,442.0,4.375
16824,406.0,31.0,17.0,1401.0,4.375
16827,645.0,24.0,54.0,215.0,4.375
16828,229.0,1.0,18.0,11.0,0.0
16829,949.0,18.0,48.0,93.0,3.125
16831,1415.0,154.0,78.0,2495.0,4.375
16832,574.0,18.0,52.0,1248.0,3.75
16834,308.0,5.0,24.0,159.0,4.375
16836,786.0,9.0,64.0,124.0,4.375
16838,309.0,3.0,1.0,1573.0,4.375
16839,165.0,5.0,7.0,315.0,4.375
16841,580.0,32.0,24.0,337.0,3.75
16844,344.0,54.0,12.0,206.0,3.75
16845,830.0,9.0,14.0,250.0,0.0
16847,636.0,31.0,31.0,1705.0,4.375
16848,686.0,25.0,44.0,908.0,3.75
16849,999.0,133.0,36.0,2343.0,5.0
16850,725.0,41.0,56.0,585.0,4.375
16851,115.0,4.0,8.0,126.0,3.75
16852,259.0,2.0,10.0,56.0,0.0
16854,353.0,6.0,14.0,715.0,3.75
16855,1096.0,41.0,70.0,1440.0,3.75
16856,246.0,3.0,17.0,202.0,4.375
16857,367.0,4.0,19.0,50.0,4.375
16858,851.0,38.0,59.0,1376.0,4.375
16859,843.0,16.0,64.0,1167.0,3.125
16860,312.0,7.0,17.0,398.0,4.375
16863,177.0,0.0,0.0,3.0,0.0
16865,171.0,6.0,10.0,170.0,4.375
16867,277.0,13.0,19.0,76.0,1.25
16868,355.0,32.0,13.0,170.0,3.75
16870,147.0,0.0,0.0,1.0,0.0
16871,512.0,9.0,18.0,640.0,4.375
16872,263.0,13.0,22.0,368.0,4.375
16873,372.0,11.0,36.0,37.0,4.375
16876,345.0,4.0,13.0,74.0,4.375
16877,255.0,11.0,21.0,307.0,3.75
16878,1273.0,129.0,38.0,5915.0,4.375
16879,138.0,1.0,14.0,339.0,3.75
16880,283.0,9.0,12.0,171.0,3.75
16883,438.0,10.0,29.0,581.0,2.5
16884,326.0,0.0,0.0,3.0,0.0
16885,203.0,5.0,15.0,118.0,4.375
16886,230.0,2.0,23.0,86.0,4.375
16887,1435.0,19.0,95.0,1227.0,4.375
16889,428.0,39.0,24.0,105.0,4.375
16892,1364.0,176.0,64.0,1333.0,5.0
16893,585.0,30.0,49.0,321.0,4.375
16894,1232.0,90.0,82.0,304.0,4.375
16895,427.0,21.0,24.0,591.0,4.375
16897,299.0,9.0,15.0,605.0,3.75
16898,134.0,1.0,0.0,10.0,4.375
16899,231.0,1.0,7.0,182.0,0.0
16902,189.0,4.0,6.0,41.0,3.75
16904,234.0,3.0,16.0,99.0,0.0
16905,107.0,3.0,9.0,280.0,5.0
16906,311.0,2.0,19.0,24.0,4.375
16907,367.0,30.0,17.0,1478.0,5.0
16909,568.0,10.0,27.0,265.0,4.375
16910,285.0,3.0,9.0,154.0,3.75
16911,136.0,1.0,6.0,15.0,3.75
16912,1248.0,91.0,87.0,22932.0,5.0
16913,154.0,1.0,0.0,24.0,5.0
16914,219.0,0.0,8.0,12.0,0.0
16915,303.0,5.0,25.0,43.0,5.0
16918,294.0,4.0,21.0,85.0,5.0
16919,301.0,8.0,4.0,626.0,4.375
16920,958.0,53.0,32.0,2559.0,3.75
16921,206.0,2.0,5.0,75.0,3.75
16922,459.0,3.0,14.0,74.0,3.75
16923,269.0,3.0,16.0,408.0,5.0
16924,622.0,23.0,34.0,812.0,5.0
16925,124.0,1.0,8.0,139.0,4.375
16926,748.0,28.0,49.0,1415.0,3.75
16927,724.0,50.0,28.0,278.0,1.25
16928,834.0,75.0,56.0,889.0,4.375
16929,414.0,5.0,13.0,343.0,3.125
16931,371.0,47.0,18.0,756.0,4.375
16932,265.0,0.0,0.0,4.0,4.375
16933,355.0,17.0,21.0,791.0,4.375
16934,162.0,2.0,14.0,8.0,3.75
16936,304.0,8.0,14.0,863.0,4.375
16938,296.0,9.0,12.0,769.0,4.375
16940,593.0,39.0,43.0,1082.0,3.75
16941,196.0,1.0,0.0,107.0,3.125
16942,556.0,35.0,44.0,600.0,3.75
16943,199.0,0.0,0.0,40.0,0.0
16944,1417.0,89.0,80.0,395.0,4.375
16945,474.0,9.0,33.0,945.0,4.375
16946,197.0,0.0,0.0,4.0,3.75
16948,581.0,17.0,45.0,596.0,4.375
16949,943.0,57.0,68.0,1391.0,4.375
16950,329.0,32.0,15.0,917.0,4.375
16952,418.0,36.0,28.0,125.0,4.375
16953,406.0,32.0,22.0,763.0,4.375
16954,132.0,1.0,0.0,0.0,5.0
16955,262.0,1.0,0.0,2.0,3.75
16956,725.0,9.0,42.0,375.0,4.375
16957,119.0,17.0,5.0,149.0,5.0
16958,540.0,25.0,34.0,734.0,5.0
16959,596.0,14.0,51.0,361.0,4.375
16960,977.0,73.0,63.0,1653.0,3.75
16961,326.0,9.0,20.0,151.0,4.375
16962,364.0,9.0,18.0,396.0,0.0
16963,369.0,8.0,8.0,152.0,3.125
16964,1305.0,50.0,112.0,256.0,4.375
16965,470.0,10.0,26.0,32.0,4.375
16966,335.0,4.0,11.0,157.0,2.5
16967,681.0,10.0,34.0,434.0,4.375
16968,130.0,3.0,9.0,825.0,3.125
16969,482.0,24.0,41.0,1533.0,0.0
16974,360.0,40.0,21.0,1068.0,4.375
16975,1422.0,93.0,113.0,1188.0,4.375
16976,292.0,1.0,0.0,5.0,0.0
16980,676.0,28.0,34.0,705.0,3.125
16981,727.0,16.0,68.0,1066.0,4.375
16983,111.0,18.0,4.0,100.0,4.375
16985,229.0,9.0,15.0,104.0,0.0
16987,519.0,21.0,23.0,14.0,3.125
16988,162.0,2.0,13.0,42.0,5.0
16989,513.0,47.0,34.0,136.0,3.125
16990,101.0,1.0,3.0,16.0,3.75
16991,385.0,11.0,16.0,391.0,4.375
16992,288.0,6.0,15.0,809.0,4.375
16993,200.0,3.0,8.0,127.0,3.75
16996,284.0,7.0,11.0,224.0,3.75
16997,786.0,56.0,55.0,334.0,0.0
16998,330.0,10.0,21.0,348.0,3.75
17000,109.0,2.0,7.0,234.0,4.375
17003,390.0,9.0,32.0,363.0,4.375
17004,1283.0,99.0,90.0,480.0,4.375
17005,253.0,7.0,8.0,319.0,4.375
17006,393.0,21.0,31.0,1008.0,4.375
17007,495.0,3.0,2.0,28.0,3.75
17008,790.0,53.0,60.0,307.0,0.0
17009,184.0,3.0,9.0,763.0,4.375
17010,240.0,8.0,12.0,950.0,3.125
17013,472.0,4.0,18.0,64.0,3.75
17016,615.0,41.0,23.0,1322.0,4.375
17019,741.0,34.0,62.0,906.0,3.75
17022,876.0,19.0,60.0,944.0,3.75
17024,389.0,27.0,23.0,350.0,3.75
17025,215.0,2.0,19.0,181.0,0.0
17030,158.0,10.0,10.0,130.0,3.125
17032,275.0,6.0,21.0,180.0,5.0
17033,543.0,20.0,16.0,47.0,3.125
17036,238.0,8.0,20.0,521.0,3.75
17037,981.0,51.0,77.0,493.0,4.375
17038,203.0,1.0,22.0,197.0,4.375
17039,277.0,5.0,12.0,15.0,3.75
17041,412.0,1.0,0.0,16.0,0.0
17042,116.0,1.0,11.0,12.0,0.0
17043,497.0,20.0,36.0,294.0,3.75
17044,392.0,5.0,18.0,1181.0,3.75
17045,145.0,3.0,6.0,208.0,2.5
